1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12303,11787,11734,11389,11048,11574,11197,11304,12149,11989,12868,13015,13075,10594,12360,12944,11576,12127,10792,11793,11995,10053,10233,12434,11340,10097,10977,10336,11731,10958,
12303,11787,11734,11389,11048,11574,11197,11304,12149,11989,12868,12995,13060,10594,12360,12944,11576,12127,10792,11793,11995,10053,10233,12434,11340,10097,10977,10336,11731,10958,
12303,11787,11648,11389,11048,11574,11197,11304,12135,11989,12868,12995,13060,10594,12360,12944,11576,12127,10792,11793,11995,10053,10233,12434,11340,10097,10977,10336,11731,10958,
12303,11731,11648,11389,11048,11574,11197,11304,12067,11989,12868,12980,12906,10594,12360,12944,11553,12127,10792,11793,11995,10051,10233,12434,11340,10097,10977,10336,11731,10958,
12303,11731,11648,11389,11048,11574,11197,11304,12016,11989,12868,12980,12906,10594,12360,12944,11434,12107,10792,11793,11995,10051,10233,12434,11340,10097,10977,10216,11731,10958,
12303,11637,11648,11389,11048,11574,11186,11304,12016,11989,12868,12980,12761,10594,12360,12944,11434,12107,10792,11793,11995,10051,10233,12434,11340,10086,10977,10216,11690,10901,
12303,11637,11648,11389,11048,11516,11160,11304,12016,11989,12868,12980,12761,10594,12360,12944,11434,12107,10792,11793,11995,10051,10233,12434,11340,10086,10977,10216,11690,10901,
12303,11536,11648,11389,11048,11516,11128,11304,12016,11989,12868,12980,12727,10594,12360,12944,11434,12107,10792,11793,11995,10051,10233,12434,11340,10086,10977,10216,11690,10901,
12303,11444,11648,11389,11048,11516,11128,11304,12016,11989,12868,12980,12727,10594,12360,12944,11434,12107,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11690,10901,
12303,11444,11648,11389,11048,11516,11128,11304,12016,11989,12868,12980,12727,10594,12360,12944,11434,12092,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11690,10901,
12303,11444,11648,11389,11048,11516,11128,11304,12016,11989,12868,12980,12727,10594,12360,12944,11359,11950,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11629,10901,
12303,11444,11648,11389,11048,11516,11128,11304,12016,11989,12868,12976,12727,10594,12360,12944,11322,11787,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11629,10901,
12303,11444,11648,11389,11048,11516,11128,11304,11969,11989,12868,12918,12727,10594,12360,12944,11322,11787,10792,11793,11995,10051,10233,12434,11340,10046,10977,10206,11629,10901,
