1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
15010,14450,15285,13912,14309,14757,13543,13409,14845,14556,15506,15430,15703,11773,14707,14612,13936,14656,12963,12690,14133,13379,12668,14768,13649,13004,13920,12117,14727,12417,
15000,14254,15185,13734,14085,14688,13291,13349,14589,14402,15312,15430,15601,11495,14656,14571,13846,14576,12853,12325,14133,13379,12668,14646,13558,12880,13920,11928,14537,12417,
14841,13993,15116,13548,13861,14687,13030,13349,14525,14279,15192,15430,15533,11495,14528,14330,13382,14293,12487,12079,14133,13334,12668,14446,13341,12646,13787,11776,14274,12417,
14602,13992,15043,13539,13721,14460,12866,13311,14211,14092,15043,15345,15432,11414,14418,14218,13382,14182,12487,12079,14068,13334,12479,14236,13289,12264,13695,11478,14117,12417,
14602,13848,15043,13486,13370,14460,12831,13153,13903,13874,14922,15085,15277,11310,14280,14076,13382,14094,12401,12079,13770,13334,12367,14236,13289,12122,13695,11478,14000,12377,
14367,13678,14977,13388,13370,14368,12771,13153,13696,13874,14830,14996,15079,11310,14065,13835,13382,13896,12328,12079,13540,13221,12321,13989,13124,12069,13604,11478,13727,12377,
14367,13634,14672,13293,13280,14201,12692,13153,13439,13665,14599,14963,14785,11289,13991,13695,13382,13667,12108,12079,13540,13150,12278,13989,13105,12069,13604,11426,13727,11972,
14311,13410,14470,13293,13127,14089,12692,13136,13313,13627,14501,14817,14629,11258,13976,13678,13382,13548,12090,12079,13540,13046,12278,13875,12881,11799,13411,11351,13521,11737,
14042,13371,14001,13267,12947,14089,12692,12970,13178,13627,14320,14715,14605,11258,13918,13493,13382,13548,12090,12079,13540,12923,12239,13875,12641,11799,13267,11351,13254,11737,
14042,13302,13869,13011,12903,14089,12649,12821,12894,13627,14180,14715,14509,11258,13918,13493,13382,13520,12090,12021,13540,12852,12212,13875,12641,11799,13240,11295,12957,11737,
13845,13302,13825,12729,12747,14058,12629,12756,12786,13627,13981,14642,14327,11258,13918,13493,13378,13520,12088,11903,13540,12852,12090,13783,12431,11799,13038,11171,12957,11737,
13821,13282,13668,12729,12747,13948,12572,12589,12558,13552,13936,14642,14057,11258,13918,13493,13378,13520,12088,11903,13540,12779,12060,13649,12251,11799,13038,11154,12957,11737,
13821,13118,13563,12729,12529,13838,12462,12589,12425,13450,13741,14642,13906,11258,13696,13493,13378,13520,12088,11903,13540,12685,12034,13649,11908,11799,12975,11154,12770,11621,
13821,13051,13353,12687,12292,13810,12350,12568,12302,13450,13576,14642,13879,11258,13628,13493,13378,13520,11979,11856,13540,12685,11816,13543,11908,11799,12822,10869,12680,11609,
13734,12919,13288,12356,12292,13777,12268,12568,12255,13450,13529,14642,13879,11258,13568,13493,13378,13520,11802,11856,13460,12605,11816,13543,11908,11799,12744,10495,12680,11327,
13734,12835,13226,12238,12292,13657,11932,12568,12054,13378,13323,14642,13711,11258,13357,13493,13378,13520,11802,11856,13423,12605,11767,13543,11898,11799,12744,10400,12680,11236,
13734,12674,13226,12238,12147,13614,11932,12568,12054,13313,13266,14547,13674,11258,13357,13493,13378,13520,11802,11856,13423,12526,11767,13449,11898,11703,12744,10400,12680,11236,
13734,12674,13126,12238,11801,13614,11914,12568,12054,13313,13224,14547,13620,11258,13357,13493,13378,13520,11729,11723,13423,12494,11767,13414,11891,11703,12744,10221,12680,11236,
13734,12674,13126,12238,11801,13195,11914,12568,12054,13313,13224,14515,13348,11258,13357,13358,13378,13520,11729,11723,13423,12204,11767,13414,11891,11703,12744,10221,12680,11236,
13734,12674,13126,12092,11801,13091,11905,12568,12054,13055,13171,14388,13348,11258,13357,13358,13378,13520,11729,11723,13423,11980,11767,13273,11891,11703,12744,10166,12680,11236,
13734,12674,13126,12092,11801,13091,11905,12568,12054,12961,13171,14306,13348,11258,13228,13276,13378,13520,11729,11723,13423,11925,11767,13273,11891,11703,12744,10166,12680,11236,
13734,12674,13069,12092,11801,13004,11905,12568,12037,12741,13113,14306,13348,11258,13228,13276,13378,13520,11675,11723,13423,11925,11767,12992,11891,11703,12744,10166,12680,11236,
13734,12674,13069,12016,11801,12951,11905,12568,11937,12483,13113,14306,13348,11258,13161,13271,13378,13520,11611,11723,13423,11882,11767,12992,11891,11703,12744,10166,12680,11209,
13734,12542,12968,12016,11801,12883,11905,12568,11937,12483,13073,14298,13348,11258,13106,13271,13378,13520,11611,11723,13423,11664,11767,12910,11891,11703,12744,10166,12680,11209,
13734,12542,12904,11917,11801,12883,11905,12568,11937,12483,13073,14233,13348,11258,13106,13271,13378,13520,11611,11723,13423,11433,11767,12910,11891,11703,12744,10166,12680,11209,
13734,12242,12872,11917,11801,12883,11905,12568,11937,12483,13073,14233,13348,11258,13106,12894,13378,13520,11611,11723,13423,11433,11767,12910,11891,11703,12744,10166,12680,11209,
13734,12242,12872,11917,11801,12872,11905,12568,11937,12483,13073,14233,13348,11258,13106,12894,13378,13475,11611,11723,13423,11433,11767,12910,11891,11703,12744,10166,12680,11209,
13734,12242,12872,11917,11801,12749,11905,12568,11937,12483,13073,14186,13348,11258,13106,12894,13378,13452,11611,11723,13423,11433,11767,12838,11891,11703,12744,10166,12680,11209,
13734,12242,12785,11917,11801,12612,11905,12568,11937,12483,13073,14186,13240,11258,13087,12894,13378,13388,11611,11723,13423,11433,11767,12838,11891,11703,12744,10166,12680,11209,
13625,12242,12785,11917,11801,12612,11905,12568,11855,12434,13073,14142,13133,11258,13032,12894,13378,13363,11611,11723,13423,11433,11767,12772,11891,11703,12744,10166,12646,11209,
13610,12242,12785,11917,11801,12612,11905,12568,11855,12427,13073,14142,13133,11258,13032,12894,13378,13358,11611,11723,13303,11433,11767,12772,11891,11703,12744,10166,12353,11209,
13610,12242,12687,11917,11801,12612,11905,12568,11855,12427,13073,14100,13133,11258,13032,12894,13378,13296,11611,11723,13268,11433,11767,12766,11891,11703,12744,10166,12353,11209,
13610,12242,12687,11917,11801,12612,11905,12568,11855,12427,13073,14100,13133,11258,13032,12894,13378,13296,11611,11723,13020,11324,11767,12766,11891,11703,12744,10166,12353,11209,
13610,12242,12611,11917,11801,12612,11905,12568,11855,12427,13073,14100,13133,11258,13004,12894,13378,13296,11611,11723,12934,11153,11767,12766,11891,11703,12744,10166,12353,11209,
13610,12242,12611,11912,11801,12590,11905,12537,11855,12427,13073,14100,13133,11258,13004,12880,13378,13296,11611,11723,12934,11153,11767,12766,11891,11703,12744,10166,12353,11209,
13610,12242,12494,11840,11801,12590,11905,12537,11855,12427,13073,14100,13133,11258,13004,12776,13378,13296,11611,11723,12765,11153,11767,12752,11891,11703,12744,10166,12353,11209,
13526,12242,12494,11834,11801,12590,11905,12522,11855,12427,13073,14100,13133,11258,13004,12611,13378,13216,11611,11723,12718,11153,11767,12752,11891,11703,12744,10166,12353,11209,
13526,12242,12300,11834,11801,12590,11905,12522,11855,12427,13073,14100,13133,11258,13004,12518,13378,13062,11611,11723,12718,11153,11767,12752,11891,11703,12744,10166,12353,11209,
13526,12242,12300,11821,11801,12590,11905,12522,11854,12427,13073,14100,13133,11258,13004,12432,13318,13062,11611,11723,12718,11153,11767,12752,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11758,11801,12590,11905,12522,11854,12427,13073,14100,13133,11258,13004,12432,13318,12983,11611,11723,12718,11153,11767,12752,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11545,11801,12590,11905,12522,11726,12352,13073,14100,13133,11258,13004,12432,13318,12983,11611,11723,12718,11153,11767,12752,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11545,11801,12590,11905,12522,11637,12352,13073,14100,13133,11258,13004,12432,13318,12983,11611,11723,12718,11137,11767,12752,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11545,11801,12590,11905,12522,11594,12352,13073,14100,13133,11237,13004,12432,13318,12848,11611,11723,12718,11137,11767,12751,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11545,11801,12590,11905,12522,11594,12352,13073,14100,13133,11237,13004,12432,13318,12767,11611,11723,12718,11137,11767,12702,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11545,11801,12590,11905,12522,11594,12352,13073,14100,13133,11237,13004,12432,13318,12733,11611,11723,12718,11137,11767,12702,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11478,11801,12590,11905,12522,11594,12352,13073,14100,13133,11237,13004,12432,13318,12548,11611,11723,12718,11137,11767,12702,11891,11703,12744,10166,12353,11209,
13443,12242,12300,11422,11801,12590,11905,12522,11594,12352,13073,14100,13133,11237,12940,12432,13318,12548,11611,11723,12718,11137,11767,12702,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11422,11801,12590,11905,12522,11594,12352,13073,14100,13133,11237,12940,12432,13318,12548,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11326,11801,12590,11905,12522,11594,12287,13073,14100,13133,11237,12835,12432,13318,12548,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11312,11801,12590,11905,12522,11594,12287,13073,14100,13133,11237,12835,12432,13318,12548,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11312,11801,12590,11905,12522,11594,12287,13073,14100,13133,11237,12835,12432,13318,12548,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11312,11801,12590,11905,12522,11594,12287,13073,14100,13133,11237,12835,12432,13318,12548,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12253,13073,14100,13133,11200,12835,12432,13318,12548,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12047,13073,14100,13133,11200,12731,12432,13318,12459,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12047,13073,14100,13133,11200,12670,12432,13318,12459,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12047,13073,14100,13133,11200,12670,12432,13318,12395,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12395,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11137,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11133,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13133,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
13344,12242,12300,11270,11801,12590,11905,12522,11594,12031,13073,14100,13091,11200,12670,12432,13318,12324,11611,11723,12718,11096,11767,12661,11891,11703,12744,10166,12353,11209,
