1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
12501,13223,13053,12321,12330,14014,11828,11515,12499,12686,12785,13959,14012,10925,12258,13309,12994,13064,11644,11098,12557,11851,11127,13453,12283,10919,12574,10498,12474,12153,
12501,13223,13053,12260,12330,14014,11828,11515,12465,12588,12785,13959,14012,10742,12252,13309,12994,13064,11541,11026,12557,11851,11127,13394,12165,10919,12574,10498,12474,12038,
12388,13223,13053,12116,12330,13846,11828,11508,12430,12254,12785,13959,13910,10742,12252,13309,12994,13064,11433,11026,12557,11851,11127,13394,12075,10919,12574,10498,12474,12038,
12116,13223,13053,12061,12330,13686,11828,11508,12430,12149,12785,13907,13910,10742,12252,13258,12964,13064,11409,11026,12557,11851,11127,13394,12075,10919,12574,10498,12474,12038,
12116,13223,13053,11990,12330,13686,11828,11508,12386,11795,12785,13834,13878,10742,12252,13258,12964,13064,11380,11026,12557,11851,11127,13394,12075,10919,12574,10498,12474,12038,
12116,13223,13053,11990,12302,13686,11828,11508,12386,11795,12785,13825,13824,10742,12252,13258,12964,13064,11278,11026,12557,11832,11127,13394,12075,10919,12574,10498,12474,12038,
12116,13223,13053,11990,12302,13686,11828,11508,12386,11795,12785,13825,13824,10742,12252,13258,12941,13064,11184,11026,12557,11799,11127,13394,12075,10919,12574,10498,12474,11902,
12116,13223,13053,11990,12302,13686,11828,11508,12386,11795,12785,13825,13824,10742,12252,13258,12941,13064,11184,11026,12557,11558,11007,13394,12075,10919,12574,10498,12474,11796,
12116,13223,13053,11990,12302,13686,11828,11498,12386,11795,12785,13825,13824,10742,12252,13258,12941,13064,11184,11026,12557,11553,10982,13324,12075,10919,12574,10498,12474,11796,
12116,13223,13053,11990,12060,13686,11828,11498,12386,11795,12785,13825,13789,10742,12252,13256,12941,13064,11184,11026,12557,11535,10901,13298,12075,10919,12574,10498,12474,11796,
12116,13223,13053,11990,12060,13584,11828,11498,12386,11795,12785,13825,13782,10742,12252,13256,12856,13064,11184,11026,12557,11441,10901,13274,12075,10919,12574,10498,12474,11796,
12116,13223,13053,11990,11959,13584,11528,11498,12386,11795,12785,13825,13782,10742,12252,13256,12856,13064,11184,11026,12557,11364,10782,13087,12075,10919,12574,10498,12454,11796,
12116,13211,13053,11918,11959,13584,11528,11498,12386,11795,12785,13825,13782,10742,12252,13256,12856,13064,11184,11026,12557,11297,10782,12935,12075,10919,12574,10498,12454,11796,
12116,13211,13053,11918,11959,13584,11481,11498,12386,11795,12785,13825,13782,10689,12252,13256,12856,13064,11184,11026,12557,11297,10782,12814,12075,10919,12574,10498,12357,11796,
12094,13211,13053,11918,11959,13584,11429,11498,12386,11795,12785,13788,13782,10689,12252,13256,12668,13064,11101,11026,12557,11297,10782,12785,12075,10919,12540,10498,12357,11796,
12010,12980,13053,11918,11762,13584,11425,11451,12386,11795,12785,13722,13782,10689,12252,13256,12668,13064,11011,11026,12557,11297,10782,12785,12075,10919,12464,10498,12357,11796,
12010,12952,13053,11918,11572,13584,11425,11451,12375,11795,12785,13722,13782,10689,12252,13256,12668,13064,11011,11026,12557,11297,10782,12785,12075,10919,12464,10498,12357,11796,
12010,12952,13053,11918,11572,13584,11425,11451,12375,11795,12785,13713,13782,10662,12252,13256,12668,13064,11011,11026,12557,11297,10782,12785,12075,10919,12464,10498,12357,11796,
12010,12952,13053,11918,11391,13584,11182,11451,12375,11795,12785,13656,13782,10496,12252,13256,12668,13064,11011,11026,12557,11297,10782,12785,12075,10919,12464,10498,12357,11796,
11867,12952,13053,11918,11391,13584,11182,11451,12375,11795,12785,13546,13782,10447,12252,13256,12668,13064,11011,11026,12557,11297,10780,12785,12075,10919,12464,10498,12357,11796,
11867,12952,13053,11918,11391,13584,11182,11451,12375,11795,12785,13546,13782,10400,12252,13256,12668,13064,11011,11026,12557,11283,10780,12785,12075,10919,12136,10498,12357,11796,
11867,12952,13053,11918,11391,13584,11182,11451,12375,11795,12785,13546,13782,10400,12252,13256,12513,13064,11011,11026,12557,11283,10780,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11391,13584,11182,11451,12375,11795,12785,13546,13782,10291,12252,13212,12513,13064,11011,11026,12557,11248,10726,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11391,13473,11182,11451,12375,11795,12785,13546,13782,10291,12252,13111,12513,13064,11011,11026,12557,10972,10547,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11391,13473,11182,11451,12375,11795,12785,13546,13782,10291,12252,13111,12513,13064,11011,11026,12557,10867,10547,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11391,13473,11182,11451,12375,11795,12785,13546,13782,10291,12252,13111,12513,13064,11011,11026,12557,10867,10547,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11255,13473,11182,11451,12375,11792,12785,13546,13782,10291,12252,13111,12513,13064,11011,11026,12557,10867,10547,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11191,13473,11182,11451,12375,11792,12785,13546,13782,10291,12252,13111,12513,13064,11011,11026,12557,10867,10547,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11191,13473,11182,11451,12375,11792,12785,13546,13782,10291,12252,13111,12513,13064,11011,11026,12557,10867,10547,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11191,13473,11182,11451,12375,11792,12785,13546,13782,10291,12252,13010,12513,13064,11011,11026,12557,10867,10440,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11191,13473,11182,11451,12375,11727,12785,13546,13782,10291,12252,12910,12513,13064,11011,11026,12557,10867,10440,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11189,13473,11182,11451,12375,11714,12785,13546,13782,10291,12252,12893,12513,13064,11011,11026,12557,10867,10440,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11186,13473,11182,11451,12375,11711,12785,13546,13782,10291,12252,12893,12513,13064,11011,11026,12557,10867,10440,12785,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11186,13473,11182,11451,12375,11711,12785,13546,13782,10291,12252,12878,12513,13064,11011,11026,12557,10867,10440,12656,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13546,13782,10291,12252,12707,12513,13064,11011,11026,12557,10867,10440,12656,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13546,13782,10291,12252,12632,12513,13064,11011,11026,12557,10867,10440,12656,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12632,12513,13064,11011,11026,12557,10867,10440,12654,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12580,12513,13064,11011,11026,12557,10867,10440,12654,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12464,12513,13064,11011,11026,12557,10867,10440,12654,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12464,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12464,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12464,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12464,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12294,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12101,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12086,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12086,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12086,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12086,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
11867,12952,13053,11918,11164,13473,11182,11451,12375,11711,12785,13414,13782,10291,12252,12050,12513,13064,11011,11026,12557,10867,10440,12606,12075,10919,12135,10498,12357,11796,
