1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
14706,14372,15101,14022,14041,14692,13785,13400,15169,14840,15365,15247,15677,11538,14251,15204,13827,14806,13402,13268,14643,13497,12602,15182,14099,12781,13482,11685,15003,12715,
14699,14156,14878,13731,13968,14448,13591,13400,14866,14575,15171,15162,15400,11371,14200,15122,13782,14697,13297,13138,14236,13426,12464,15013,13796,12455,13482,11609,15003,12715,
14514,14048,14394,13583,13670,14381,13556,13251,14819,14461,15030,15044,15245,11371,14200,15022,13781,14601,13062,12754,14091,13330,12464,14850,13735,12291,13482,11566,14684,12644,
14292,13842,14236,13269,13516,14316,13353,13251,14613,14166,15030,15044,14958,11371,14200,14808,13781,14601,13019,12470,13743,13225,12454,14833,13580,12291,13411,11566,14548,12486,
14222,13842,14056,13244,13210,14135,13353,13091,14445,13909,15030,15044,14823,11355,14184,14808,13511,14563,12900,12450,13743,12949,12257,14704,13474,12291,13411,11486,14499,12465,
13856,13732,13925,13130,12979,13923,13313,12915,14149,13639,15030,15044,14516,11226,13935,14808,13500,14432,12872,12450,13616,12820,12257,14589,13467,12291,13347,11175,14466,12320,
13856,13427,13799,13041,12979,13749,13099,12869,13923,13527,15030,15044,14343,11226,13885,14808,13155,14288,12757,12450,13613,12625,12111,14589,13405,12291,13325,11049,14208,12071,
13647,13427,13799,12764,12850,13504,12946,12742,13852,13144,14997,15044,14196,11209,13885,14808,13038,14074,12692,12450,13459,12371,12111,14589,13291,12291,13274,10941,14208,12071,
13647,13427,13799,12615,12850,13504,12813,12450,13618,13042,14967,14831,14060,11134,13806,14633,13038,14074,12343,12450,13459,12333,12111,14582,13275,12291,13274,10941,14014,12071,
13502,13367,13767,12579,12673,13482,12718,12450,13530,12754,14921,14831,14060,11005,13806,14348,13006,14074,12288,12450,13459,12313,12111,14445,13258,12291,13274,10924,13925,11958,
13502,13367,13735,12388,12346,13426,12612,12331,13465,12487,14587,14762,13958,10924,13745,14132,13006,14074,12188,12450,13413,12193,12010,14445,13172,12291,13274,10838,13925,11916,
13502,13192,13735,12236,12346,13286,12497,12296,13357,12434,14424,14700,13819,10887,13665,14127,13003,14074,12144,12450,12995,12019,12010,14270,13100,12291,13274,10804,13802,11733,
13318,13183,13735,12236,12279,13255,12497,12123,13357,12329,14365,14583,13725,10887,13459,14127,13003,13962,12007,12450,12995,11720,11915,14138,13039,12291,13274,10724,13633,11627,
13269,12936,13735,12215,12238,13216,12497,12031,13264,12110,14075,14583,13553,10887,13245,14127,13003,13930,12007,12257,12985,11574,11697,14098,13039,12145,13120,10693,13522,11627,
13220,12936,13662,12109,12017,13216,12458,11899,13214,11866,14018,14583,13393,10887,13245,13975,13003,13819,12007,12257,12918,11574,11697,14026,12832,12145,13034,10468,13522,11526,
13083,12936,13557,12058,11858,13009,12458,11766,12882,11821,13846,14563,13323,10776,13146,13704,13003,13538,12007,12184,12918,11560,11613,14026,12725,12145,12765,10461,13465,11526,
13083,12936,13539,12034,11842,13009,12204,11766,12759,11734,13846,14272,13116,10776,13053,13539,12901,13438,12007,11807,12849,11560,11613,14026,12725,12145,12718,10390,13465,11526,
12905,12936,13448,12034,11744,12938,12204,11587,12713,11637,13846,14251,12894,10776,12872,13195,12822,13282,12007,11807,12849,11560,11613,14026,12725,12145,12629,10390,13273,11526,
12816,12923,13448,12022,11654,12833,11922,11516,12577,11588,13739,14119,12782,10776,12872,13027,12812,13282,11967,11807,12561,11560,11566,14013,12725,12145,12591,10376,13273,11526,
12686,12601,13066,11943,11654,12479,11839,11516,12533,11588,13467,13956,12782,10776,12872,12952,12670,13282,11944,11807,12506,11560,11522,13774,12725,12145,12591,10276,13273,11526,
12555,12483,13066,11943,11654,12479,11839,11321,12533,11588,13456,13956,12782,10776,12872,12876,12670,13282,11839,11807,12506,11519,11522,13731,12725,11879,12591,10276,13273,11526,
12487,12483,13066,11943,11654,12479,11839,11290,12533,11588,13456,13956,12782,10769,12872,12876,12664,13280,11803,11807,12364,11519,11522,13731,12725,11879,12591,10276,13174,11496,
12386,12483,13057,11877,11654,12479,11839,11097,12533,11588,13439,13956,12782,10769,12872,12876,12438,13274,11803,11807,12364,11371,11522,13731,12532,11651,12591,10098,13174,11496,
12386,12483,12755,11796,11654,12479,11833,10797,12533,11535,13386,13956,12782,10769,12872,12876,12438,13272,11735,11807,12358,11371,11522,13731,12532,11535,12591,10015,13110,11496,
12291,12483,12755,11716,11654,12447,11833,10726,12533,11535,13386,13956,12782,10627,12872,12876,12333,13272,11735,11807,12269,11371,11522,13731,12532,11409,12591,10015,13110,11496,
12283,12483,12755,11716,11654,12259,11713,10654,12381,11535,13386,13956,12782,10627,12872,12876,12333,13208,11735,11807,12008,11371,11522,13606,12532,11409,12591,10015,13063,11494,
12283,12483,12755,11716,11654,12174,11595,10654,12273,11535,13332,13956,12782,10574,12872,12876,12333,13064,11735,11807,11988,11371,11439,13526,12532,11215,12591,10015,12978,11175,
12283,12483,12755,11638,11654,11915,11294,10564,12235,11535,13295,13956,12782,10574,12872,12866,12333,12964,11735,11738,11800,11371,11242,13508,12387,11091,12591,10015,12978,11175,
12283,12483,12755,11637,11654,11915,11216,10467,12235,11535,13148,13956,12782,10555,12872,12746,12333,12865,11706,11738,11800,11371,11150,13508,12174,11091,12591,10015,12978,11175,
12181,12477,12755,11529,11654,11915,11216,10467,12224,11525,13148,13956,12782,10555,12872,12746,12306,12865,11600,11738,11736,11371,11150,13484,12174,10960,12591,10015,12978,11175,
12181,12365,12755,11495,11654,11915,11216,10467,12224,11487,13148,13956,12782,10555,12779,12746,12238,12865,11514,11738,11736,11371,11150,13484,12174,10911,12591,10015,12978,11175,
12181,12123,12755,11479,11654,11915,11216,10467,12224,11487,13072,13956,12782,10555,12527,12441,12086,12776,11402,11738,11736,11371,11150,13242,12174,10882,12591,10015,12963,11175,
11996,12034,12755,11378,11654,11915,10996,10467,12224,11459,13072,13956,12726,10555,12432,12140,12027,12776,11317,11738,11646,11371,11150,13242,12174,10882,12591,10015,12927,11175,
11976,11949,12755,11129,11654,11762,10736,10452,12224,11409,13072,13956,12578,10555,12206,12003,12002,12776,11181,11738,11611,11339,11150,13242,12174,10861,12591,10015,12855,11175,
11976,11897,12755,11129,11654,11762,10736,10452,12224,11409,13072,13956,12578,10555,12206,12003,11721,12776,11181,11738,11611,11323,11150,13242,12174,10857,12591,10015,12855,11175,
11976,11801,12755,11129,11573,11762,10736,10452,12075,11409,13072,13956,12578,10555,12206,12003,11366,12758,11181,11738,11611,11252,11150,13111,12174,10857,12591,10015,12855,11175,
11976,11687,12755,11129,11573,11762,10736,10452,12067,11409,13072,13956,12578,10555,12206,11911,11366,12758,11181,11738,11415,11042,11150,13015,12174,10857,12591,10015,12855,11079,
11976,11687,12755,11129,11559,11762,10736,10403,12067,11409,13072,13956,12578,10538,12206,11911,11366,12758,11181,11738,11309,11036,11150,12967,12174,10857,12591,10015,12855,10962,
11976,11687,12755,11129,11426,11762,10736,10350,12035,11409,12982,13956,12578,10538,12206,11689,11366,12758,11181,11738,11309,11036,11150,12967,12174,10807,12591,10015,12855,10962,
11976,11687,12755,10924,11304,11762,10736,10347,12035,11409,12900,13956,12578,10538,12206,11476,11366,12758,11084,11738,11309,11036,11150,12967,12174,10807,12591,10015,12855,10962,
11976,11687,12755,10924,11222,11762,10736,10285,12035,11409,12900,13956,12573,10538,12080,11421,11237,12758,11084,11738,11309,11036,11150,12967,12174,10807,12536,10015,12711,10861,
11976,11687,12755,10924,11099,11762,10736,10285,12035,11409,12900,13877,12573,10538,12080,11346,11237,12758,11084,11738,11309,11036,11150,12967,12174,10759,12536,10015,12711,10652,
11976,11687,12755,10924,11089,11762,10736,10285,12035,11409,12900,13877,12573,10538,12080,11346,11237,12758,11084,11738,11309,11036,11150,12967,12174,10759,12536,10015,12619,10652,
11947,11687,12755,10821,10996,11762,10736,10285,12035,11409,12900,13824,12573,10538,12080,11346,11237,12758,11084,11738,11309,11036,11150,12903,12174,10759,12536,10015,12590,10652,
11947,11687,12755,10821,10996,11762,10736,10285,12035,11409,12900,13755,12573,10538,12080,11346,11237,12758,11011,11738,11100,11036,11150,12832,12174,10759,12536,10015,12453,10652,
11947,11687,12755,10821,10996,11762,10736,10285,12035,11409,12900,13755,12573,10538,12080,11346,11237,12758,11011,11738,11001,11036,11150,12518,11981,10759,12536,10015,12453,10652,
11930,11651,12755,10821,10996,11762,10736,10097,12035,11409,12886,13755,12573,10538,12080,11346,11237,12758,10974,11738,10903,11036,11150,12225,11951,10759,12536,10015,12453,10652,
11930,11651,12755,10821,10996,11762,10736,9996,12017,11409,12812,13755,12573,10538,12080,11346,11237,12758,10974,11738,10903,11036,11150,12225,11951,10759,12536,10015,12453,10652,
11930,11611,12755,10821,10996,11762,10736,9838,12017,11409,12812,13755,12573,10538,12080,11346,11237,12758,10974,11738,10815,11036,11150,12225,11951,10750,12536,10015,12439,10609,
11930,11611,12755,10821,10996,11762,10631,9838,11986,11409,12812,13755,12573,10538,12080,11346,11237,12758,10974,11738,10741,11036,11150,12225,11951,10750,12536,10015,12318,10521,
11930,11459,12755,10821,10996,11762,10566,9838,11986,11409,12812,13755,12573,10538,12080,11346,11237,12758,10974,11738,10737,11036,11150,12225,11951,10750,12536,10015,12219,10521,
11930,11265,12755,10821,10996,11762,10542,9838,11986,11409,12812,13755,12573,10538,12080,11226,11237,12758,10974,11738,10737,11036,11150,12225,11951,10698,12536,10015,12172,10521,
11930,11185,12356,10821,10996,11762,10542,9803,11986,11409,12812,13755,12573,10538,12080,11226,11237,12758,10974,11738,10737,11036,11104,12225,11951,10651,12472,10015,11954,10521,
11930,11185,12356,10821,10996,11762,10542,9803,11986,11409,12646,13755,12573,10538,12080,11158,11237,12758,10974,11738,10737,11036,11026,12224,11951,10651,12032,10015,11954,10521,
11930,11185,12356,10821,10996,11762,10542,9803,11986,11394,12646,13755,12573,10538,12080,11158,11237,12758,10974,11738,10737,11036,10916,12224,11951,10651,12032,10015,11954,10521,
11930,11185,12278,10821,10996,11762,10542,9803,11986,11394,12646,13755,12573,10538,12080,11119,11237,12758,10974,11738,10737,11019,10913,12073,11951,10651,11829,10015,11954,10521,
11930,11185,12211,10821,10996,11762,10482,9803,11986,11394,12646,13755,12573,10538,12080,11047,11237,12758,10974,11738,10737,11019,10888,12073,11951,10651,11829,10015,11954,10463,
11930,11185,12131,10821,10996,11762,10482,9803,11763,11394,12646,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,11008,10813,12073,11881,10611,11829,10015,11954,10249,
11930,11185,12000,10821,10996,11762,10482,9803,11707,11394,12646,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10942,10664,12073,11881,10611,11760,10015,11954,10044,
11930,11185,12000,10821,10996,11694,10185,9803,11502,11394,12646,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10648,10584,12073,11881,10611,11760,10015,11954,10044,
11930,11182,12000,10821,10996,11694,10185,9803,11445,11384,12596,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10572,10584,12073,11881,10611,11760,10015,11954,10044,
11930,11182,12000,10821,10996,11694,10185,9803,11445,11384,12596,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10572,10584,12073,11881,10611,11760,9987,11954,9970,
11930,11182,12000,10821,10996,11694,10153,9803,11266,11381,12596,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10572,10584,12073,11848,10611,11760,9873,11954,9929,
11930,11182,12000,10821,10996,11694,10153,9803,11176,11381,12569,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10563,10584,12073,11848,10611,11760,9873,11954,9929,
11930,11182,11897,10821,10996,11694,10018,9803,11087,11381,12569,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10348,10584,11915,11813,10604,11760,9854,11954,9929,
11930,11182,11897,10821,10996,11694,10018,9803,11087,11381,12569,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10234,10571,11915,11813,10568,11760,9854,11954,9929,
11930,11182,11897,10821,10996,11609,10018,9803,11087,11183,12569,13755,12573,10538,12080,10959,11237,12758,10974,11738,10737,10120,10571,11915,11813,10568,11760,9854,11954,9929,
11930,11182,11875,10821,10996,11450,10018,9803,11087,11183,12557,13755,12538,10538,12080,10959,11237,12758,10974,11738,10737,10037,10571,11915,11813,10568,11760,9854,11954,9929,
11930,11182,11654,10821,10996,11411,10018,9803,11087,11183,12557,13709,12432,10538,12080,10959,11237,12758,10974,11738,10737,10037,10571,11915,11806,10552,11760,9854,11954,9929,
11930,11182,11654,10821,10996,11224,10018,9803,11087,11064,12557,13703,12392,10538,12080,10959,11237,12758,10974,11738,10737,9948,10571,11873,11753,10552,11760,9854,11954,9929,
11930,11182,11654,10821,10996,11193,10018,9803,11087,10940,12557,13589,12372,10538,12080,10959,11237,12758,10974,11738,10737,9922,10571,11873,11753,10307,11760,9854,11954,9929,
11930,11182,11654,10821,10996,11193,10018,9803,11087,10940,12557,13589,12266,10538,12080,10959,11237,12758,10974,11738,10737,9761,10571,11873,11753,10307,11760,9854,11954,9929,
11930,11005,11654,10821,10996,11025,10018,9803,11087,10940,12557,13589,12049,10538,12080,10959,11237,12758,10974,11738,10737,9761,10571,11873,11753,10301,11760,9854,11954,9929,
11930,10812,11654,10821,10996,10991,10018,9803,11087,10940,12557,13397,12049,10538,12071,10959,11237,12758,10974,11738,10737,9761,10571,11873,11753,10301,11760,9854,11954,9929,
11930,10812,11654,10821,10996,10982,10018,9803,11087,10940,12363,13295,11979,10538,11890,10959,11237,12758,10974,11738,10737,9761,10571,11807,11753,10289,11760,9854,11949,9929,
11930,10812,11654,10821,10996,10976,9964,9803,11087,10940,12363,13239,11811,10538,11890,10959,11237,12758,10974,11738,10737,9761,10571,11807,11753,10289,11760,9854,11949,9929,
11930,10812,11654,10821,10957,10976,9931,9803,11087,10940,12355,13193,11811,10538,11890,10959,11237,12758,10974,11738,10737,9761,10571,11807,11753,10289,11760,9854,11949,9929,
11930,10812,11654,10821,10764,10954,9921,9803,11087,10940,12297,13114,11811,10538,11890,10959,11237,12682,10974,11738,10737,9761,10571,11754,11753,10289,11760,9854,11949,9929,
11930,10812,11405,10821,10764,10874,9921,9803,11087,10940,12247,13114,11811,10538,11890,10959,11237,12682,10974,11738,10737,9761,10571,11754,11753,10213,11760,9854,11949,9929,
11930,10812,11399,10821,10764,10820,9921,9803,11087,10940,12247,13114,11811,10538,11890,10959,11237,12649,10974,11738,10737,9761,10571,11700,11753,10176,11760,9854,11824,9929,
11930,10812,11399,10821,10764,10820,9897,9803,11087,10940,12197,13114,11811,10538,11890,10959,11237,12616,10974,11738,10737,9761,10571,11468,11737,10037,11760,9854,11824,9929,
11930,10812,11399,10821,10764,10820,9897,9803,11087,10940,12129,13114,11811,10538,11890,10959,11237,12546,10974,11738,10737,9761,10571,11468,11517,9904,11760,9854,11824,9929,
11930,10812,11399,10821,10764,10709,9897,9803,11087,10940,12129,13114,11811,10538,11890,10959,11237,12465,10974,11738,10737,9761,10571,11256,11517,9811,11760,9830,11824,9929,
11930,10812,11399,10821,10764,10709,9897,9803,11087,10940,12129,13114,11811,10538,11890,10959,11237,12428,10974,11738,10737,9761,10571,11256,11452,9811,11760,9830,11824,9929,
11930,10812,11399,10821,10764,10709,9897,9803,11087,10940,12129,13063,11811,10538,11890,10959,11237,12428,10974,11738,10737,9761,10561,11256,11386,9811,11760,9825,11824,9929,
11930,10812,11399,10821,10764,10628,9897,9803,11087,10940,12129,13063,11811,10538,11890,10959,11237,12428,10974,11738,10737,9761,10561,11256,11282,9743,11760,9824,11824,9929,
11930,10812,11399,10821,10764,10628,9897,9803,10945,10940,12090,13063,11811,10538,11890,10959,11237,12428,10974,11738,10737,9761,10561,11256,11282,9743,11760,9824,11824,9929,
11930,10812,11399,10821,10764,10628,9897,9803,10849,10940,12090,13063,11811,10538,11890,10959,11237,12428,10974,11738,10737,9761,10561,11256,11180,9743,11760,9824,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10849,10940,12090,13063,11811,10538,11890,10959,11237,12428,10974,11679,10737,9761,10466,11256,11180,9743,11760,9824,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10750,10940,12090,13063,11811,10538,11890,10959,11237,12370,10974,11679,10737,9761,10466,11256,11180,9743,11760,9761,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10750,10940,11967,13063,11811,10538,11890,10959,11237,12370,10974,11497,10737,9761,10466,11114,11180,9743,11760,9761,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10750,10940,11898,13063,11811,10538,11890,10959,11237,12370,10926,11206,10737,9761,10466,11114,11180,9743,11760,9620,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10750,10940,11791,13063,11811,10538,11890,10959,11237,12370,10926,11206,10737,9761,10466,11114,11180,9743,11760,9568,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10738,10940,11752,13063,11811,10538,11890,10959,11237,12370,10926,11206,10737,9761,10466,11114,11180,9743,11760,9506,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10738,10940,11752,13063,11811,10538,11890,10959,11237,12335,10926,11206,10737,9761,10466,11114,11180,9743,11760,9484,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10636,10940,11752,13063,11811,10538,11890,10959,11237,12335,10926,11206,10737,9761,10466,11114,11180,9743,11639,9484,11824,9929,
11930,10812,11399,10821,10764,10582,9897,9803,10569,10940,11752,12966,11811,10538,11890,10959,11237,12335,10800,11206,10737,9761,10466,11114,11180,9743,11585,9484,11824,9929,
11930,10812,11399,10805,10764,10582,9897,9803,10569,10940,11752,12966,11811,10538,11890,10959,11237,12335,10800,11206,10737,9761,10466,11114,11180,9743,11585,9484,11824,9801,
11930,10812,11399,10474,10764,10582,9897,9803,10569,10940,11752,12966,11811,10538,11890,10897,11237,12335,10479,11206,10737,9761,10466,11114,11180,9743,11585,9484,11824,9801,
11930,10812,11399,10474,10764,10543,9897,9803,10569,10940,11752,12966,11811,10538,11890,10897,11237,12335,10456,11206,10737,9761,10466,11114,11180,9743,11585,9484,11824,9801,
11930,10812,11399,10474,10764,10543,9897,9803,10569,10940,11752,12966,11811,10538,11890,10897,11237,12335,10350,11206,10737,9761,10466,11114,11180,9743,11585,9484,11824,9801,
11930,10812,11399,10474,10764,10543,9897,9803,10569,10940,11752,12966,11811,10538,11890,10897,11237,12335,10329,11206,10737,9761,10466,11114,11180,9743,11585,9457,11824,9740,
11930,10812,11399,10474,10764,10543,9897,9803,10569,10940,11752,12966,11811,10538,11890,10897,11237,12335,10329,11206,10737,9761,10466,11114,11180,9743,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10940,11752,12805,11811,10538,11890,10810,11237,12335,10329,11206,10737,9761,10466,11114,11180,9743,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10940,11663,12781,11811,10538,11890,10810,11237,12335,10329,11206,10737,9761,10466,11114,11180,9743,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10940,11609,12781,11811,10538,11890,10810,11237,12335,10329,11206,10737,9761,10466,11114,11180,9743,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10940,11609,12781,11811,10538,11890,10810,11237,12335,10329,11206,10737,9761,10466,11114,11180,9678,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10940,11609,12781,11811,10538,11890,10810,11237,12335,10329,11206,10737,9761,10466,11114,11180,9678,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10940,11609,12781,11811,10538,11890,10810,11237,12335,10329,11206,10737,9761,10466,11114,11180,9678,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10937,11609,12781,11811,10538,11890,10810,11237,12335,10329,11206,10737,9761,10466,11114,11180,9567,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10543,9897,9803,10569,10937,11609,12781,11811,10538,11890,10781,11237,12335,10329,11206,10737,9761,10466,11114,11180,9567,11585,9457,11824,9740,
11930,10812,11399,10313,10764,10397,9897,9803,10569,10937,11609,12749,11811,10538,11890,10695,11237,12335,10329,11206,10737,9761,10466,11114,11180,9567,11541,9457,11824,9740,
11827,10812,11399,10313,10764,10122,9897,9803,10569,10937,11609,12749,11811,10538,11886,10695,11237,12276,10329,11206,10737,9761,10466,11114,11180,9567,11510,9457,11824,9740,
11827,10812,11399,10313,10764,10122,9881,9803,10569,10937,11609,12736,11811,10538,11727,10695,11237,12276,10329,11206,10737,9761,10466,11114,11180,9567,11510,9457,11824,9740,
11827,10812,11399,10313,10764,10122,9881,9803,10569,10937,11609,12628,11811,10538,11695,10695,11237,12276,10329,11206,10737,9761,10466,11114,11180,9567,11510,9457,11824,9740,
11766,10812,11399,10313,10764,10122,9881,9803,10569,10937,11609,12591,11811,10538,11695,10695,11237,12157,10329,11206,10737,9761,10466,11114,11180,9567,11510,9457,11824,9740,
11766,10812,11399,10313,10764,10122,9881,9803,10569,10937,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11824,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10937,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11824,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10937,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11824,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10901,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11767,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10900,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11767,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10811,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11767,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10811,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11736,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10811,11609,12591,11811,10538,11695,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11736,9740,
11725,10812,11399,10313,10764,10122,9881,9803,10569,10811,11609,12591,11811,10538,11611,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11736,9740,
11725,10812,11399,10313,10764,10122,9881,9768,10569,10811,11609,12591,11811,10538,11611,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9567,11510,9457,11678,9740,
11725,10812,11399,10313,10764,10122,9881,9768,10569,10811,11609,12591,11811,10538,11567,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9515,11510,9457,11675,9740,
11725,10812,11399,10313,10764,10122,9881,9768,10569,10811,11609,12591,11811,10538,11538,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9515,11510,9457,11675,9740,
11725,10812,11399,10313,10764,10122,9881,9768,10569,10811,11609,12591,11811,10538,11502,10695,11237,12133,10329,11206,10737,9761,10466,11114,11086,9515,11510,9457,11623,9740,
11725,10812,11399,10313,10764,10122,9881,9768,10569,10811,11609,12591,11811,10538,11502,10695,11237,12133,10329,11206,10737,9761,10464,11114,11086,9515,11510,9457,11601,9740,
11725,10812,11399,10313,10764,10122,9881,9768,10569,10795,11609,12591,11811,10538,11502,10695,11237,12133,10329,11206,10737,9761,10464,11114,11086,9515,11510,9457,11434,9740,
11725,10812,11399,10313,10764,10122,9881,9768,10569,10582,11609,12591,11811,10538,11502,10695,11237,12133,10329,11206,10737,9761,10454,11114,11086,9515,11507,9457,11430,9740,
11725,10812,11399,10313,10764,10117,9881,9768,10569,10582,11609,12591,11811,10538,11502,10695,11237,12133,10329,11206,10737,9761,10454,11114,11086,9515,11388,9457,11425,9740,
11725,10812,11399,10313,10764,10117,9881,9768,10569,10582,11609,12591,11811,10538,11428,10695,11237,12133,10329,11206,10737,9761,10454,11114,11086,9515,11388,9457,11425,9740,
11725,10812,11399,10313,10764,10117,9881,9768,10569,10582,11609,12591,11811,10538,11333,10695,11237,12133,10329,11206,10737,9761,10442,11114,11086,9515,11388,9457,11425,9740,
11725,10812,11399,10313,10764,10117,9881,9768,10569,10582,11609,12591,11811,10538,11333,10695,11237,12133,10329,11206,10737,9761,10250,11114,11086,9515,11388,9457,11425,9740,
11725,10812,11399,10313,10764,10117,9881,9768,10569,10582,11609,12591,11811,10538,11333,10695,11237,12133,10329,11206,10737,9761,10206,11114,11086,9429,11388,9457,11418,9740,
11725,10812,11399,10313,10764,10015,9881,9768,10569,10582,11609,12591,11811,10538,11333,10695,11237,12133,10329,11206,10737,9761,10206,11114,11086,9429,11388,9457,11418,9740,
11725,10812,11399,10313,10764,10015,9881,9768,10569,10582,11609,12584,11811,10538,11333,10695,11237,12133,10329,11206,10737,9761,10206,11114,11086,9428,11388,9457,11418,9740,
11725,10812,11399,10313,10764,10015,9881,9768,10569,10582,11609,12584,11811,10538,11333,10639,11237,12095,10329,11206,10737,9761,10206,11114,11086,9396,11388,9457,11418,9740,
