1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
13487,12558,12711,11726,12084,13550,12906,10758,12983,11596,13553,14298,13528,10728,12451,13187,12741,13074,11252,11777,12256,11353,11145,13098,12284,10379,12737,10194,12910,11116,
13346,12558,12711,11726,12084,13385,12906,10623,12917,11561,13474,14298,13528,10728,12439,12953,12715,13074,11252,11777,12256,11335,11145,12895,12170,10379,12737,10194,12821,11000,
13343,12505,12711,11726,12084,13344,12808,10623,12917,11561,13259,14298,13528,10728,12394,12664,12715,13074,11252,11777,12166,11335,11145,12777,12170,10379,12737,10194,12821,11000,
13336,12505,12711,11726,12084,13248,12768,10623,12703,11524,13194,14298,13528,10728,12193,12449,12715,13074,11252,11777,12045,11335,11145,12716,12170,10290,12737,10194,12770,11000,
13171,12505,12711,11726,12084,13031,12557,10623,12637,11524,13133,14293,13528,10728,12193,12448,12715,13013,11252,11777,11898,11333,11145,12716,12170,10249,12709,10194,12723,10935,
13171,12505,12697,11726,11945,12791,12331,10623,12586,11524,12997,14293,13528,10728,12193,12200,12520,12722,11252,11777,11898,11212,11145,12715,12141,10249,12606,10194,12654,10935,
13059,12505,12578,11726,11945,12791,12331,10623,12561,11524,12876,14293,13528,10728,12078,12137,12520,12722,11252,11777,11898,11186,11145,12593,12039,10249,12487,10194,12600,10935,
13017,12505,12444,11726,11777,12757,12331,10623,12521,11524,12835,14293,13528,10728,12078,12137,12260,12722,11252,11777,11898,11049,11145,12531,12039,10215,12487,10194,12552,10935,
12920,12505,12342,11717,11639,12678,12111,10623,12521,11524,12835,14293,13528,10728,12078,11911,12260,12722,11252,11717,11898,10900,10847,12531,12039,10186,12487,10194,12543,10935,
12920,12432,12342,11645,11378,12613,11967,10623,12404,11524,12835,14293,13520,10728,11997,11865,12102,12722,11252,11705,11898,10872,10847,12531,12039,10133,12487,10194,12525,10935,
12920,12419,12342,11645,11378,12491,11967,10623,12404,11524,12835,14184,13510,10728,11960,11740,12102,12722,11252,11638,11898,10867,10847,12420,12017,10133,12487,10194,12454,10935,
