1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
13807,12434,13458,12071,12367,13179,13022,12174,12799,12569,14120,14372,13818,10708,13389,13920,13344,12869,12451,11733,13055,11314,10748,13240,12778,12489,12598,11060,13202,11867,
13807,12434,13456,12071,12367,13179,12952,12174,12799,12503,14120,14372,13818,10708,13389,13817,13344,12732,12451,11733,13055,11314,10748,13240,12778,12489,12598,11060,13011,11867,
13807,12434,13456,12071,12367,12935,12767,12001,12799,12503,14120,14372,13818,10708,13389,13817,13344,12510,12451,11733,13055,11199,10748,13240,12778,12489,12592,11060,12920,11867,
13807,12434,13456,12071,12367,12935,12697,12001,12799,12503,14120,14372,13818,10708,13389,13768,13344,12510,12451,11733,13055,11199,10748,13240,12778,12489,12525,11060,12738,11867,
13807,12434,13365,12071,12367,12935,12697,11945,12799,12503,14120,14372,13818,10708,13389,13768,13344,12510,12451,11733,13055,11199,10748,13240,12778,12489,12525,11060,12738,11867,
13807,12434,13365,12071,12367,12768,12697,11945,12799,12503,14120,14372,13818,10708,13389,13768,13344,12510,12451,11733,13055,11199,10748,13240,12778,12489,12525,11060,12738,11867,
13807,12434,13365,12071,12367,12768,12697,11945,12799,12503,14120,14372,13818,10708,13389,13768,13344,12510,12451,11733,13055,11199,10748,13240,12778,12489,12525,11060,12642,11867,
13807,12434,13365,12071,12367,12768,12697,11945,12799,12503,14120,14372,13818,10708,13389,13768,13344,12510,12451,11733,13055,11199,10748,13240,12778,12489,12525,11060,12642,11867,
13807,12434,13365,12071,12367,12768,12697,11734,12799,12462,14120,14372,13818,10708,13389,13768,13344,12510,12451,11733,13055,11199,10748,13240,12778,12489,12525,11060,12642,11867,
13807,12434,13365,12071,12367,12768,12697,11734,12799,12462,14120,14372,13769,10708,13389,13768,13344,12510,12451,11733,13013,11179,10748,13240,12778,12489,12525,11060,12642,11867,
13807,12434,13365,12071,12367,12768,12697,11734,12799,12462,14120,14372,13769,10708,13389,13768,13344,12510,12451,11733,13013,11179,10748,13240,12778,12489,12525,11060,12642,11867,
13807,12434,13365,12071,12342,12768,12697,11734,12799,12462,14120,14372,13769,10708,13389,13768,13344,12510,12451,11733,13013,11179,10748,13240,12778,12489,12525,11060,12642,11867,
