1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
14987,14160,14845,13923,13362,14539,14276,13010,14894,14467,15414,15929,15539,11566,14330,14982,14181,14321,13122,12807,14395,13148,12548,14459,13957,12121,13376,11135,14610,12186,
14987,14160,14808,13748,13319,14195,14170,12836,14894,14165,15211,15716,15378,11421,14231,14739,13880,14293,13082,12807,14310,13057,12548,14459,13757,12121,13376,11135,14610,12186,
14743,13845,14623,13602,13161,14163,13991,12697,14686,13956,15114,15716,15204,11421,14004,14508,13812,13963,13068,12807,14184,12922,12548,14459,13757,12054,13348,10893,14430,12186,
14743,13636,14521,13494,12932,14011,13788,12697,14583,13847,15063,15716,15204,11276,14004,14332,13812,13747,13068,12790,14146,12813,12548,14459,13682,12022,13205,10838,14236,12170,
14743,13542,14326,13275,12756,13792,13411,12593,14267,13752,14813,15716,15204,11276,13964,14145,13704,13697,13068,12667,14146,12810,12511,14459,13682,12004,13113,10836,14236,12039,
14413,13436,14114,13130,12645,13700,13411,12297,14123,13710,14696,15668,15204,11276,13798,13743,13704,13639,12925,12402,13854,12810,12334,14443,13529,11954,13068,10747,14044,12039,
14284,13392,14042,13117,12645,13347,13411,12297,13960,13700,14307,15663,15145,11213,13705,13608,13630,13356,12925,12296,13602,12806,12067,14286,13419,11903,12685,10737,13772,11919,
13945,13263,14031,13117,12645,13347,13321,12297,13960,13700,14229,15663,14985,11165,13690,13608,13510,12917,12819,12262,13488,12806,11983,14286,13348,11690,12685,10597,13772,11919,
13945,13228,13947,13117,12645,13268,13293,12227,13800,13584,14202,15582,14985,11129,13637,13608,13500,12917,12657,12110,13488,12732,11983,13915,13298,11467,12360,10474,13646,11894,
13909,13228,13914,13117,12451,13268,13173,12029,13547,13584,14105,15524,14967,11129,13510,13608,13407,12874,12483,12059,13433,12561,11748,13915,13298,11378,12266,10435,13640,11703,
13909,12957,13626,12978,12258,13051,13057,11821,13420,13584,14021,15524,14967,11096,13305,13608,13277,12874,12332,11982,13380,12561,11623,13657,13298,11296,12266,10435,13640,11495,
13683,12957,13626,12753,12258,13051,12982,11756,13348,13531,13414,15454,14967,11096,13305,13603,13090,12851,12201,11944,13314,12077,11623,13518,13046,11296,12266,10432,13174,11226,
13496,12909,13396,12648,12258,13039,12823,11637,13109,13285,13274,15410,14935,11096,13160,13603,13081,12518,12201,11944,13314,12022,11623,13400,12741,11296,12266,10432,13174,11069,
13496,12855,13355,12603,12258,13031,12610,11565,13109,13098,13243,15227,14927,11096,13069,13289,13061,12409,12201,11944,13314,12022,11623,13225,12741,11296,12266,10304,13119,11069,
13327,12641,13141,12394,12258,12881,12514,11565,13109,12938,13243,15135,14809,11096,12985,13289,13061,12409,12201,11944,13292,11946,11623,13225,12696,11162,12266,10219,13056,11060,
13165,12640,13109,12350,12258,12881,12458,11565,13109,12902,13138,15042,14768,11096,12900,13289,13061,12409,12201,11944,13171,11946,11623,13212,12696,11139,12266,10219,12950,11023,
12939,12545,13080,12195,12258,12874,12381,11478,13109,12882,13094,14868,14719,11096,12895,13169,13061,12409,12201,11879,13122,11941,11623,13132,12660,11139,12266,10219,12930,11023,
12925,12522,13004,12028,12258,12691,12231,11463,13109,12451,13094,14868,14635,11096,12890,13097,13061,12409,12201,11879,13059,11826,11623,13132,12566,11093,12266,10219,12930,11023,
12925,12377,12696,12028,12258,12691,12231,11463,12967,12423,12787,14733,14482,11030,12890,13022,13061,12409,12120,11879,12755,11697,11623,13023,12539,11036,12266,10131,12930,10980,
12925,12377,12639,12028,12258,12691,12231,11463,12967,12346,12787,14567,14320,11030,12890,13022,13061,12409,12120,11879,12571,11587,11623,13023,12516,11036,12266,10031,12930,10897,
12925,12326,12559,12028,12196,12691,12135,11463,12931,12342,12787,14284,14205,11030,12887,12944,13061,12409,11816,11879,12462,11540,11623,12793,12379,10964,12266,9867,12824,10834,
12925,12326,12466,12028,12122,12447,11998,11377,12931,12342,12787,14207,14205,11030,12887,12897,13017,12409,11816,11879,12462,11540,11623,12726,12379,10890,12266,9827,12824,10834,
12832,12255,12382,12028,12122,12106,11998,11377,12840,12342,12787,14192,14205,11030,12871,12897,13017,12409,11625,11767,12462,11540,11623,12726,12370,10890,12266,9827,12824,10834,
12776,12156,12382,12028,12122,11850,11998,11377,12642,12342,12787,13948,14205,11030,12871,12717,12985,12409,11563,11767,12462,11540,11623,12647,12198,10881,12266,9827,12788,10834,
12776,11753,12109,12028,12122,11767,11998,11377,12618,12342,12690,13948,14205,11030,12868,12517,12835,12409,11412,11643,12462,11486,11623,12461,12198,10817,12266,9827,12788,10834,
12776,11566,12109,12028,12122,11655,11998,11377,12389,12342,12607,13776,14205,11030,12822,12456,12835,12409,11412,11643,12462,11438,11623,12426,12055,10664,12266,9827,12788,10834,
12771,11566,12065,12028,12122,11655,11998,11298,12341,12342,12511,13776,14131,11030,12817,12379,12818,12409,11412,11643,12303,11382,11551,12381,12005,10591,12266,9827,12788,10834,
12728,11566,12032,12013,12122,11655,11998,11202,12341,12342,12511,13776,14123,11030,12804,12298,12771,12409,11412,11643,12303,11382,11551,12380,11987,10591,12266,9827,12788,10834,
12728,11566,12032,12013,12122,11655,11998,11182,12341,12342,12478,13776,14123,11030,12737,12298,12682,12409,11412,11643,12303,11382,11551,12126,11987,10591,12266,9819,12788,10834,
12728,11500,12032,12013,12122,11655,11998,11121,12341,12342,12478,13776,13970,11030,12737,12298,12682,12409,11412,11643,12303,11382,11476,12126,11987,10591,12266,9819,12788,10834,
12728,11500,12032,11931,12122,11655,11998,11121,12341,12342,12478,13776,13969,11030,12737,12136,12682,12409,11412,11643,12303,11382,11353,11883,11987,10591,12266,9819,12788,10834,
12728,11500,12032,11931,12122,11655,11998,11113,12189,12342,12478,13762,13969,11030,12737,12136,12603,12409,11412,11643,12260,11345,11318,11883,11891,10591,12266,9819,12772,10834,
12646,11500,12032,11931,12122,11655,11998,11072,12189,12342,12478,13755,13969,11030,12737,12136,12481,12409,11412,11643,12118,11257,11158,11883,11891,10591,12266,9819,12772,10834,
12515,11500,12032,11931,12122,11655,11998,10962,12081,12194,12478,13755,13902,11030,12737,12136,12481,12409,11412,11643,12118,11185,11158,11883,11666,10484,12266,9819,12772,10834,
12515,11500,12032,11931,12122,11655,11998,10962,12079,12143,12478,13755,13608,11030,12737,12136,12319,12409,11412,11643,12118,11116,11139,11883,11666,10482,12266,9819,12649,10834,
12515,11500,12032,11931,12122,11655,11998,10835,12079,12143,12478,13737,13608,11030,12737,12098,12257,12409,11412,11643,12118,11018,11139,11883,11666,10482,12266,9819,12482,10834,
12278,11500,12032,11931,12122,11655,11998,10835,11945,12143,12478,13655,13608,11030,12737,12098,12255,12365,11381,11643,12118,11018,11121,11883,11666,10415,12074,9819,12482,10834,
12234,11500,12032,11931,12122,11655,11998,10835,11945,12122,12457,13635,13569,11030,12726,12098,12255,12365,11369,11643,12039,11018,11121,11854,11666,10415,12074,9819,12413,10834,
12234,11500,12032,11931,12122,11655,11998,10822,11945,12087,12222,13527,13569,11030,12628,12098,12255,12365,11330,11643,12039,11018,10972,11854,11590,10415,11871,9819,12365,10834,
12234,11500,12032,11931,12122,11655,11998,10763,11945,12035,12222,13450,13569,11030,12628,12098,12255,12365,11260,11603,12039,11018,10851,11854,11590,10415,11871,9819,12099,10834,
12234,11500,11846,11931,12122,11655,11998,10763,11945,11823,12222,13450,13569,11030,12628,12098,12255,12336,11207,11440,12039,11018,10851,11854,11590,10415,11871,9819,12099,10834,
12234,11500,11846,11931,12122,11655,11998,10763,11945,11823,12222,13450,13569,11030,12628,12098,12169,12213,11207,11440,12039,11018,10813,11854,11590,10415,11871,9819,12099,10834,
12234,11500,11846,11931,12122,11655,11977,10763,11945,11823,12222,13450,13569,11030,12515,12013,12169,12213,11207,11284,12039,11018,10813,11854,11590,10415,11871,9819,12099,10834,
12234,11500,11806,11931,12122,11655,11936,10741,11902,11823,12222,13450,13569,11030,12409,12013,12169,12213,11207,11284,12039,11018,10813,11854,11590,10415,11753,9819,12099,10834,
12234,11500,11806,11931,12122,11655,11908,10741,11753,11823,12222,13450,13535,11030,12391,12013,12156,12213,11207,11284,12039,11018,10813,11854,11590,10415,11753,9819,12099,10834,
12234,11500,11777,11931,12122,11655,11908,10741,11753,11823,12222,13450,13535,11030,12391,11978,12156,12213,11207,11284,12039,11018,10813,11854,11590,10415,11753,9819,12050,10834,
12234,11500,11725,11931,12122,11655,11908,10741,11753,11823,12222,13448,13535,11030,12391,11807,12156,12213,11207,11284,12039,11018,10813,11854,11590,10415,11753,9819,12050,10834,
12234,11500,11725,11931,12122,11655,11908,10741,11753,11823,12222,13448,13535,11030,12391,11807,12156,12078,11207,11136,12039,11018,10813,11854,11590,10415,11753,9819,12050,10834,
12234,11500,11725,11931,11953,11655,11908,10741,11753,11823,12222,13448,13535,11030,12391,11807,12156,12036,11207,11136,12039,11018,10813,11854,11590,10415,11753,9819,12050,10829,
12234,11500,11725,11931,11953,11655,11908,10741,11753,11823,12222,13448,13535,11030,12391,11807,12156,12036,11207,11136,12039,11018,10813,11854,11590,10415,11753,9819,12050,10829,
12234,11260,11725,11931,11953,11655,11908,10741,11753,11823,12222,13448,13535,11030,12391,11807,12156,12000,11207,11136,12039,11018,10813,11854,11590,10415,11753,9819,11771,10829,
12234,11260,11725,11931,11953,11655,11908,10721,11753,11790,12222,13448,13523,11030,12391,11807,12156,12000,11207,11136,12039,11018,10813,11854,11590,10415,11753,9819,11713,10829,
12234,11260,11639,11931,11779,11655,11908,10721,11753,11790,12222,13342,13503,11030,12391,11804,12156,11989,11207,11136,12039,11018,10813,11854,11590,10342,11753,9819,11621,10829,
12234,11171,11616,11931,11779,11655,11908,10640,11753,11618,12222,13342,13503,11030,12391,11804,12156,11944,11207,11136,12039,11018,10813,11854,11590,10342,11753,9819,11583,10829,
12234,11171,11429,11931,11748,11655,11908,10640,11753,11505,12222,13342,13503,10992,12391,11804,12156,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11548,10829,
12203,11171,11429,11931,11738,11655,11908,10640,11753,11505,12222,13342,13503,10992,12391,11700,12057,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12203,11171,11429,11931,11383,11655,11908,10640,11753,11500,12222,13342,13503,10992,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12203,11171,11429,11931,11383,11655,11908,10491,11753,11473,12222,13321,13503,10992,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12203,11171,11429,11931,11383,11655,11908,10491,11753,11473,12222,13321,13503,10992,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12203,11171,11429,11931,11383,11614,11908,10491,11753,11473,12222,13321,13503,10990,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12203,11171,11429,11931,11383,11614,11908,10491,11753,11473,12222,13321,13503,10990,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13313,13499,10881,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13313,13499,10881,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13313,13499,10881,12391,11700,11945,11944,11207,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13223,13499,10881,12391,11681,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13223,13499,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13223,13499,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13223,13442,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13175,13442,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13089,13442,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11908,10455,11753,11473,12222,13089,13442,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10455,11753,11473,12222,13089,13442,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10455,11753,11473,12222,13089,13442,10881,12391,11671,11945,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10450,11753,11421,12222,13089,13442,10881,12391,11671,11936,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10450,11753,11421,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10325,11753,11421,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10325,11753,11421,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10325,11753,11421,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11931,11244,11614,11871,10325,11753,11421,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11916,11244,11614,11871,10325,11753,11421,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11916,11244,11614,11871,10325,11753,11421,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11916,11244,11614,11871,10325,11753,11369,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11916,11244,11614,11871,10325,11753,11369,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11916,11244,11614,11871,10325,11753,11365,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11244,11614,11871,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11244,11614,11871,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11244,11614,11871,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11178,11614,11871,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11144,11614,11871,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11188,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11144,11614,11851,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11172,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11144,11614,11851,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11172,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11125,11614,11851,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11141,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11058,11614,11851,10325,11753,11326,12222,13089,13442,10881,12391,11671,11768,11944,11141,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11058,11614,11851,10325,11753,11287,12222,13089,13442,10881,12391,11671,11768,11944,11141,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11873,11058,11614,11851,10325,11753,11287,12222,13089,13442,10881,12391,11671,11768,11944,11141,11136,12039,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11787,11058,11614,11723,10325,11753,11287,12222,13053,13442,10881,12391,11671,11768,11925,11141,11136,11990,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11787,11058,11614,11723,10325,11753,11281,12222,13053,13442,10881,12391,11671,11768,11925,11141,11136,11990,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11787,11058,11614,11723,10325,11753,11281,12222,13053,13442,10881,12391,11671,11768,11925,11141,11136,11990,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11754,11058,11614,11723,10325,11753,11281,12222,13053,13442,10881,12391,11671,11768,11925,11141,11136,11990,11018,10813,11762,11590,10342,11753,9819,11512,10829,
12192,11171,11429,11659,11058,11614,11713,10325,11753,11281,12222,13053,13442,10881,12391,11671,11768,11918,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11281,12222,13053,13442,10881,12241,11671,11768,11846,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11281,12222,13053,13442,10881,12241,11671,11768,11762,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12238,11671,11768,11667,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12238,11671,11768,11667,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12238,11671,11768,11651,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12238,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12238,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12238,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12238,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12212,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12129,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12129,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12087,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12035,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12035,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12035,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10325,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11990,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11585,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11533,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13442,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11533,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13315,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11533,10342,11753,9819,11512,10829,
12192,11171,11429,11638,11058,11614,11713,10225,11753,11128,12222,13053,13315,10881,12028,11671,11768,11572,11085,11136,11894,11018,10813,11762,11533,10342,11753,9819,11512,10829,
